obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,raw_time_microseconds,raw_time_seconds,temp,dpc_ctd_seawater_conductivity,salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('0',)",3655497659,2,32.97679901,3724598763,3724598763,3655497659,0,internal_timestamp,576.6500244,772164,1446508858,4.991099834,3.297679901,34.15658941,1029.677757,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1',)",3655497669,2,32.979599,3724598763,3724598763,3655497669,0,internal_timestamp,575.0100098,775377,1446508868,4.995299816,3.2979599,34.15635207,1029.669497,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2',)",3655497680,2,32.99879837,3724598763,3724598763,3655497680,0,internal_timestamp,572.6900024,780926,1446508879,5.025000095,3.299879837,34.14932328,1029.649491,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3',)",3655497691,2,33.06010056,3724598763,3724598763,3655497691,0,internal_timestamp,570.5999756,775707,1446508890,5.111700058,3.306010056,34.13250201,1029.615477,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('4',)",3655497702,2,33.06980133,3724598763,3724598763,3655497702,0,internal_timestamp,568.6300049,782147,1446508901,5.124400139,3.306980133,34.13169744,1029.604156,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('5',)",3655497713,2,33.07180023,3724598763,3724598763,3655497713,0,internal_timestamp,566.539978,788567,1446508912,5.126699924,3.307180023,34.13269673,1029.595047,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('6',)",3655497724,2,33.08539963,3724598763,3724598763,3655497724,0,internal_timestamp,564.3499756,786173,1446508923,5.14620018,3.308539963,34.12955651,1029.579994,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('7',)",3655497735,2,33.1106987,3724598763,3724598763,3655497735,0,internal_timestamp,562.2399902,780666,1446508934,5.181000233,3.31106987,34.12423131,1029.561603,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('8',)",3655497746,2,33.11880112,3724598763,3724598763,3655497746,0,internal_timestamp,560,785851,1446508945,5.191899776,3.311880112,34.12355641,1029.549372,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('9',)",3655497757,2,33.1230011,3724598763,3724598763,3655497757,0,internal_timestamp,557.9400024,781140,1446508956,5.197700024,3.31230011,34.12350276,1029.539117,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('10',)",3655497768,2,33.12609863,3724598763,3724598763,3655497768,0,internal_timestamp,555.9000244,784209,1446508967,5.2020998,3.312609863,34.12359935,1029.529255,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('11',)",3655497780,2,33.1257019,3724598763,3724598763,3655497780,0,internal_timestamp,553.3300171,782165,1446508979,5.203199863,3.31257019,34.12331269,1029.517084,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('12',)",3655497791,2,33.12530136,3724598763,3724598763,3655497791,0,internal_timestamp,550.9400024,787209,1446508990,5.206099987,3.312530136,34.12110427,1029.503991,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('13',)",3655497801,2,33.1310997,3724598763,3724598763,3655497801,0,internal_timestamp,548.8599854,789583,1446509000,5.216899872,3.31310997,34.11781407,1029.490445,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('14',)",3655497812,2,33.13190079,3724598763,3724598763,3655497812,0,internal_timestamp,546.6400146,795066,1446509011,5.218599796,3.313190079,34.11811431,1029.480266,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('15',)",3655497823,2,33.1352005,3724598763,3724598763,3655497823,0,internal_timestamp,544.2199707,789659,1446509022,5.224500179,3.31352005,34.11710928,1029.467594,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('16',)",3655497834,2,33.14110184,3724598763,3724598763,3655497834,0,internal_timestamp,541.8300171,798305,1446509033,5.235199928,3.314110184,34.11419415,1029.452932,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('17',)",3655497846,2,33.14020157,3724598763,3724598763,3655497846,0,internal_timestamp,539.289978,790147,1446509045,5.235300064,3.314020157,34.11433235,1029.441361,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('18',)",3655497857,2,33.14390183,3724598763,3724598763,3655497857,0,internal_timestamp,536.8200073,793229,1446509056,5.242300034,3.314390183,34.11269498,1029.427818,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('19',)",3655497867,2,33.14410019,3724598763,3724598763,3655497867,0,internal_timestamp,534.6400146,793551,1446509066,5.243500233,3.314410019,34.11279351,1029.417727,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('20',)",3655497878,2,33.15570068,3724598763,3724598763,3655497878,0,internal_timestamp,532.1900024,797297,1446509077,5.261099815,3.315570068,34.10942437,1029.401535,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('21',)",3655497890,2,33.16690063,3724598763,3724598763,3655497890,0,internal_timestamp,529.460022,792612,1446509089,5.27850008,3.316690063,34.10593967,1029.383991,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('22',)",3655497900,2,33.17309952,3724598763,3724598763,3655497900,0,internal_timestamp,527.3400269,803014,1446509099,5.288799763,3.317309952,34.10363695,1029.3711,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('23',)",3655497911,2,33.18529892,3724598763,3724598763,3655497911,0,internal_timestamp,525.1400146,805605,1446509110,5.304100037,3.318529892,34.10315712,1029.358629,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('24',)",3655497922,2,33.20759964,3724598763,3724598763,3655497922,0,internal_timestamp,522.9899902,798774,1446509121,5.33739996,3.320759964,34.09594278,1029.338733,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('25',)",3655497933,2,33.207901,3724598763,3724598763,3655497933,0,internal_timestamp,521.1900024,804552,1446509132,5.33769989,3.3207901,34.09688047,1029.331167,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('26',)",3655497945,2,33.22109985,3724598763,3724598763,3655497945,0,internal_timestamp,519.3499756,802625,1446509144,5.355500221,3.322109985,34.09482577,1029.318776,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('27',)",3655497955,2,33.2580986,3724598763,3724598763,3655497955,0,internal_timestamp,517.7999878,804510,1446509154,5.405799866,3.32580986,34.0868569,1029.298805,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('28',)",3655497966,2,33.25979996,3724598763,3724598763,3655497966,0,internal_timestamp,516.0100098,808132,1446509165,5.408800125,3.325979996,34.08665094,1029.290031,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('29',)",3655497977,2,33.32080078,3724598763,3724598763,3655497977,0,internal_timestamp,514.1900024,800676,1446509176,5.48390007,3.332080078,34.08104502,1029.267396,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('30',)",3655497988,2,33.32789993,3724598763,3724598763,3655497988,0,internal_timestamp,512.2399902,814002,1446509187,5.49119997,3.332789993,34.08270803,1029.258794,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('31',)",3655497999,2,33.34680176,3724598763,3724598763,3655497999,0,internal_timestamp,510.2399902,804368,1446509198,5.5145998,3.334680176,34.08154467,1029.245613,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('32',)",3655498010,2,33.3382988,3724598763,3724598763,3655498010,0,internal_timestamp,508.6199951,809669,1446509209,5.502799988,3.33382988,34.08460567,1029.242145,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('33',)",3655498021,2,33.33390045,3724598763,3724598763,3655498021,0,internal_timestamp,506.8299866,805159,1446509220,5.497799873,3.333390045,34.08554794,1029.235329,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('34',)",3655498032,2,33.39070129,3724598763,3724598763,3655498032,0,internal_timestamp,504.7799988,811223,1446509231,5.569600105,3.339070129,34.07857262,1029.210942,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('35',)",3655498043,2,33.39820099,3724598763,3724598763,3655498043,0,internal_timestamp,502.8999939,806843,1446509242,5.578700066,3.339820099,34.07883114,1029.201308,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('36',)",3655498054,2,33.39789963,3724598763,3724598763,3655498054,0,internal_timestamp,501.269989,814307,1446509253,5.577000141,3.339789963,34.081012,1029.195767,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('37',)",3655498065,2,33.39649963,3724598763,3724598763,3655498065,0,internal_timestamp,499.7200012,820993,1446509264,5.576700211,3.339649963,34.08049599,1029.188282,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('38',)",3655498076,2,33.39440155,3724598763,3724598763,3655498076,0,internal_timestamp,498.3299866,817363,1446509275,5.57460022,3.339440155,34.08092458,1029.182515,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('39',)",3655498087,2,33.39519882,3724598763,3724598763,3655498087,0,internal_timestamp,496.8699951,812697,1446509286,5.576399803,3.339519882,34.08073789,1029.175425,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('40',)",3655498098,2,33.39009857,3724598763,3724598763,3655498098,0,internal_timestamp,495.0499878,820127,1446509297,5.571400166,3.339009857,34.08090044,1029.167856,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('41',)",3655498109,2,33.39170074,3724598763,3724598763,3655498109,0,internal_timestamp,493.1099854,816869,1446509308,5.573900223,3.339170074,34.08115835,1029.158819,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('42',)",3655498120,2,33.39229965,3724598763,3724598763,3655498120,0,internal_timestamp,491.1000061,821630,1446509319,5.575300217,3.339229965,34.081423,1029.149611,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('43',)",3655498131,2,33.39070129,3724598763,3724598763,3655498131,0,internal_timestamp,489,818576,1446509330,5.574800015,3.339070129,34.08115759,1029.139823,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('44',)",3655498142,2,33.37919998,3724598763,3724598763,3655498142,0,internal_timestamp,486.9500122,825707,1446509341,5.560900211,3.337919998,34.08315371,1029.133814,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('45',)",3655498153,2,33.37929916,3724598763,3724598763,3655498153,0,internal_timestamp,484.9299927,822066,1446509352,5.561299801,3.337929916,34.08386656,1029.125044,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('46',)",3655498164,2,33.38059998,3724598763,3724598763,3655498164,0,internal_timestamp,483.1300049,836688,1446509363,5.564400196,3.338059998,34.0831082,1029.115769,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('47',)",3655498175,2,33.37990189,3724598763,3724598763,3655498175,0,internal_timestamp,481.1400146,828037,1446509374,5.564899921,3.337990189,34.08280094,1029.106319,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('48',)",3655498186,2,33.37879944,3724598763,3724598763,3655498186,0,internal_timestamp,479.1799927,824006,1446509385,5.563799858,3.337879944,34.0836344,1029.098116,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('49',)",3655498197,2,33.37749863,3724598763,3724598763,3655498197,0,internal_timestamp,477.3599854,836678,1446509396,5.563799858,3.337749863,34.08306342,1029.089304,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('50',)",3655498208,2,33.37649918,3724598763,3724598763,3655498208,0,internal_timestamp,475.3599854,825233,1446509407,5.563700199,3.337649918,34.08302444,1029.080097,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('51',)",3655498219,2,33.37770081,3724598763,3724598763,3655498219,0,internal_timestamp,473.5599976,836576,1446509418,5.566999912,3.337770081,34.08195295,1029.070548,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('52',)",3655498230,2,33.37609863,3724598763,3724598763,3655498230,0,internal_timestamp,471.8800049,823762,1446509429,5.565100193,3.337609863,34.08288768,1029.063815,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('53',)",3655498241,2,33.37450027,3724598763,3724598763,3655498241,0,internal_timestamp,470.2200012,828594,1446509440,5.564700127,3.337450027,34.08230368,1029.05578,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('54',)",3655498252,2,33.37260056,3724598763,3724598763,3655498252,0,internal_timestamp,468.6000061,838690,1446509451,5.563499928,3.337260056,34.08216536,1029.048385,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('55',)",3655498263,2,33.36190033,3724598763,3724598763,3655498263,0,internal_timestamp,467.2200012,829109,1446509462,5.552000046,3.336190033,34.08231654,1029.043674,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('56',)",3655498274,2,33.36169815,3724598763,3724598763,3655498274,0,internal_timestamp,465.9400024,842395,1446509473,5.554299831,3.336169815,34.08040293,1029.035981,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('57',)",3655498285,2,33.3586998,3724598763,3724598763,3655498285,0,internal_timestamp,464.8800049,843892,1446509484,5.551400185,3.33586998,34.08045435,1029.031531,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('58',)",3655498296,2,33.36429977,3724598763,3724598763,3655498296,0,internal_timestamp,463.9299927,837225,1446509495,5.558899879,3.336429977,34.07971293,1029.025596,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('59',)",3655498307,2,33.3606987,3724598763,3724598763,3655498307,0,internal_timestamp,463,836873,1446509506,5.554599762,3.33606987,34.08042924,1029.022451,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('60',)",3655498318,2,33.36569977,3724598763,3724598763,3655498318,0,internal_timestamp,462.0700073,830792,1446509517,5.561600208,3.336569977,34.079502,1029.016526,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('61',)",3655498329,2,33.36560059,3724598763,3724598763,3655498329,0,internal_timestamp,461.1600037,838731,1446509528,5.561800003,3.336560059,34.07964073,1029.012427,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('62',)",3655498340,2,33.3647995,3724598763,3724598763,3655498340,0,internal_timestamp,460.3399963,841743,1446509539,5.561999798,3.33647995,34.0789383,1029.008078,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('63',)",3655498351,2,33.36230087,3724598763,3724598763,3655498351,0,internal_timestamp,459.3999939,837265,1446509550,5.557600021,3.336230087,34.08101134,1029.005969,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('64',)",3655498362,2,33.36869812,3724598763,3724598763,3655498362,0,internal_timestamp,458.2799988,841175,1446509561,5.566299915,3.336869812,34.08004755,1028.998919,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('65',)",3655498373,2,33.39780045,3724598763,3724598763,3655498373,0,internal_timestamp,457.0400085,844520,1446509572,5.601900101,3.339780045,34.07775327,1028.986731,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('66',)",3655498384,2,33.39860153,3724598763,3724598763,3655498384,0,internal_timestamp,455.7999878,839387,1446509583,5.601799965,3.339860153,34.07937896,1028.982326,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('67',)",3655498395,2,33.39749908,3724598763,3724598763,3655498395,0,internal_timestamp,454.7000122,844084,1446509594,5.600599766,3.339749908,34.07988687,1028.977829,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('68',)",3655498406,2,33.40119934,3724598763,3724598763,3655498406,0,internal_timestamp,453.6300049,849308,1446509605,5.60529995,3.340119934,34.07987292,1028.972282,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('69',)",3655498417,2,33.40100098,3724598763,3724598763,3655498417,0,internal_timestamp,452.4500122,845565,1446509616,5.60529995,3.340100098,34.08023502,1028.967144,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('70',)",3655498428,2,33.40380096,3724598763,3724598763,3655498428,0,internal_timestamp,451.2799988,850047,1446509627,5.609300137,3.340380096,34.07995626,1028.961021,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('71',)",3655498439,2,33.39889908,3724598763,3724598763,3655498439,0,internal_timestamp,450.1499939,843940,1446509638,5.604000092,3.339889908,34.08030777,1028.956802,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('72',)",3655498450,2,33.40200043,3724598763,3724598763,3655498450,0,internal_timestamp,449.019989,846259,1446509649,5.60890007,3.340200043,34.07944331,1028.950282,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('73',)",3655498461,2,33.40879822,3724598763,3724598763,3655498461,0,internal_timestamp,447.9299927,850446,1446509660,5.618199825,3.340879822,34.0783111,1028.943156,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('74',)",3655498472,2,33.40240097,3724598763,3724598763,3655498472,0,internal_timestamp,447,861383,1446509671,5.609399796,3.340240097,34.08039833,1028.941685,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('75',)",3655498483,2,33.40280151,3724598763,3724598763,3655498483,0,internal_timestamp,446.2399902,857777,1446509682,5.610499859,3.340280151,34.08012101,1028.937828,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('76',)",3655498494,2,33.40060043,3724598763,3724598763,3655498494,0,internal_timestamp,445.4200134,862375,1446509693,5.608399868,3.340060043,34.08015228,1028.93436,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('77',)",3655498505,2,33.4007988,3724598763,3724598763,3655498505,0,internal_timestamp,444.2799988,852844,1446509704,5.609600067,3.34007988,34.07973397,1028.928632,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('78',)",3655498516,2,33.39970016,3724598763,3724598763,3655498516,0,internal_timestamp,443.0799866,854677,1446509715,5.609600067,3.339970016,34.07908599,1028.922606,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('79',)",3655498527,2,33.40359879,3724598763,3724598763,3655498527,0,internal_timestamp,441.9700012,864753,1446509726,5.614099979,3.340359879,34.07951875,1028.917253,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('80',)",3655498538,2,33.40449905,3724598763,3724598763,3655498538,0,internal_timestamp,441,853558,1446509737,5.616000175,3.340449905,34.07910547,1028.912218,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('81',)",3655498549,2,33.5461998,3724598763,3724598763,3655498549,0,internal_timestamp,440.0599976,863949,1446509748,5.775300026,3.35461998,34.07938902,1028.88704,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('82',)",3655498560,2,33.57320023,3724598763,3724598763,3655498560,0,internal_timestamp,438.9599915,868385,1446509759,5.823599815,3.357320023,34.06183688,1028.861719,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('83',)",3655498571,2,33.57619858,3724598763,3724598763,3655498571,0,internal_timestamp,437.6400146,857377,1446509770,5.823599815,3.357619858,34.06586958,1028.858833,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('84',)",3655498582,2,33.57910156,3724598763,3724598763,3655498582,0,internal_timestamp,436.230011,870275,1446509781,5.824800015,3.357910156,34.06863361,1028.854374,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('85',)",3655498593,2,33.59149933,3724598763,3724598763,3655498593,0,internal_timestamp,434.4299927,865489,1446509792,5.841100216,3.359149933,34.06712076,1028.842736,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('86',)",3655498604,2,33.63000107,3724598763,3724598763,3655498604,0,internal_timestamp,432.7600098,871579,1446509803,5.888199806,3.363000107,34.06401211,1028.826308,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('87',)",3655498615,2,33.65999985,3724598763,3724598763,3655498615,0,internal_timestamp,431.1300049,859889,1446509814,5.926300049,3.365999985,34.06033659,1028.810809,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('88',)",3655498626,2,33.67559814,3724598763,3724598763,3655498626,0,internal_timestamp,429.5899963,871016,1446509825,5.945799828,3.367559814,34.05907624,1028.80012,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('89',)",3655498637,2,33.6833992,3724598763,3724598763,3655498637,0,internal_timestamp,428.019989,886472,1446509836,5.954899788,3.36833992,34.05949336,1028.792014,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('90',)",3655498648,2,33.68420029,3724598763,3724598763,3655498648,0,internal_timestamp,426.3999939,865818,1446509847,5.956200123,3.368420029,34.05988883,1028.784714,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('91',)",3655498659,2,33.68709946,3724598763,3724598763,3655498659,0,internal_timestamp,424.8099976,872781,1446509858,5.960100174,3.368709946,34.06002059,1028.776992,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('92',)",3655498670,2,33.6875,3724598763,3724598763,3655498670,0,internal_timestamp,423.1499939,865855,1446509869,5.961100101,3.36875,34.06028701,1028.769447,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('93',)",3655498681,2,33.68830109,3724598763,3724598763,3655498681,0,internal_timestamp,421.5100098,871453,1446509880,5.963099957,3.368830109,34.05999125,1028.761415,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('94',)",3655498692,2,33.69340134,3724598763,3724598763,3655498692,0,internal_timestamp,419.9700012,876167,1446509891,5.970900059,3.369340134,34.05866152,1028.752247,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('95',)",3655498703,2,33.74509811,3724598763,3724598763,3655498703,0,internal_timestamp,418.4700012,869900,1446509902,6.038599968,3.374509811,34.04960653,1028.729081,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('96',)",3655498714,2,33.77180099,3724598763,3724598763,3655498714,0,internal_timestamp,416.9500122,875850,1446509913,6.072899818,3.377180099,34.04596078,1028.714581,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('97',)",3655498725,2,33.77659988,3724598763,3724598763,3655498725,0,internal_timestamp,415.6199951,878426,1446509924,6.077600002,3.377659988,34.047289,1028.708885,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('98',)",3655498736,2,33.82339859,3724598763,3724598763,3655498736,0,internal_timestamp,414.519989,871768,1446509935,6.137000084,3.382339859,34.04082916,1028.690664,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('99',)",3655498747,2,33.83340073,3724598763,3724598763,3655498747,0,internal_timestamp,413.4400024,875183,1446509946,6.150599957,3.383340073,34.03895807,1028.682379,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('100',)",3655498758,2,33.84759903,3724598763,3724598763,3655498758,0,internal_timestamp,412.1900024,879312,1446509957,6.164800167,3.384759903,34.04126003,1028.676515,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('101',)",3655498769,2,33.84700012,3724598763,3724598763,3655498769,0,internal_timestamp,410.9299927,891196,1446509968,6.163199902,3.384700012,34.04280705,1028.672171,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('102',)",3655498780,2,33.84880066,3724598763,3724598763,3655498780,0,internal_timestamp,409.3500061,878367,1446509979,6.166500092,3.384880066,34.04229876,1028.664072,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('103',)",3655498791,2,33.85039902,3724598763,3724598763,3655498791,0,internal_timestamp,407.9200134,887653,1446509990,6.168700218,3.385039902,34.04258954,1028.65744,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('104',)",3655498802,2,33.86510086,3724598763,3724598763,3655498802,0,internal_timestamp,406.3399963,892775,1446510001,6.187900066,3.386510086,34.04061978,1028.646015,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('105',)",3655498813,2,33.87990189,3724598763,3724598763,3655498813,0,internal_timestamp,404.75,880934,1446510012,6.206500053,3.387990189,34.03936281,1028.635185,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('106',)",3655498824,2,33.88240051,3724598763,3724598763,3655498824,0,internal_timestamp,403.2799988,891738,1446510023,6.210299969,3.388240051,34.03908091,1028.627698,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('107',)",3655498835,2,33.8871994,3724598763,3724598763,3655498835,0,internal_timestamp,401.7900085,894639,1446510034,6.217000008,3.38871994,34.03848256,1028.619472,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('108',)",3655498846,2,33.88970184,3724598763,3724598763,3655498846,0,internal_timestamp,400.2900085,882240,1446510045,6.220200062,3.388970184,34.03881804,1028.612414,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('109',)",3655498857,2,33.89500046,3724598763,3724598763,3655498857,0,internal_timestamp,398.7399902,891659,1446510056,6.228000164,3.389500046,34.03770894,1028.603359,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('110',)",3655498868,2,33.89839935,3724598763,3724598763,3655498868,0,internal_timestamp,397.1700134,896063,1446510067,6.233500004,3.389839935,34.03678452,1028.594673,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('111',)",3655498879,2,33.91139984,3724598763,3724598763,3655498879,0,internal_timestamp,395.6400146,887347,1446510078,6.253399849,3.391139984,34.03218949,1028.581306,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('112',)",3655498890,2,33.9239006,3724598763,3724598763,3655498890,0,internal_timestamp,393.9100037,898562,1446510089,6.270299912,3.39239006,34.03012632,1028.569423,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('113',)",3655498901,2,33.95019913,3724598763,3724598763,3655498901,0,internal_timestamp,392.2900085,894455,1446510100,6.301400185,3.395019913,34.02923134,1028.557006,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('114',)",3655498912,2,33.96709824,3724598763,3724598763,3655498912,0,internal_timestamp,390.8200073,894598,1446510111,6.320300102,3.396709824,34.02994249,1028.548216,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('115',)",3655498923,2,33.9695015,3724598763,3724598763,3655498923,0,internal_timestamp,389.5400085,898901,1446510122,6.324200153,3.39695015,34.02935975,1028.541348,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('116',)",3655498934,2,33.96749878,3724598763,3724598763,3655498934,0,internal_timestamp,388.1499939,896575,1446510133,6.323599815,3.396749878,34.02840799,1028.534305,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
